FID,ID_EQUIP_EDUCACAO,NOME,DEPENDENCIA_ADM,CODIGO_INEP,TIPO_LOGRADOURO,LOGRADOURO,NUMERO,COMPLEMENTO,BAIRRO,REGIONAL,GEOMETRIA
CRECHES_CONVENIADAS.1981847,1981847,CRECHE SEMENTINHA ALEGRE,Creches Conveniadas,31309281,RUA,DO GROTAO,7,,Havaí,OESTE,POINT (607485.817274613 7793275.1224335)
CRECHES_CONVENIADAS.1982514,1982514,CRECHE COMUNITÁRIA AURÉLIO PIRES,Creches Conveniadas,31282022,PRACA,SANTO ANTONIO,125,,Aeroporto,PAMPULHA,POINT (609376.737796877 7804287.93080828)
CRECHES_CONVENIADAS.1983241,1983241,CANTINHO DA PAZ,Creches Conveniadas,31373095,RUA,DOMINGOS RODRIGUES,260,,Conjunto Taquaril,LESTE,POINT (617956.571770211 7796764.37220682)
CRECHES_CONVENIADAS.1982085,1982085,CRECHE SÃO GERALDO,Creches Conveniadas,31282308,PRACA,MUQUI,121,,Renascença,NORDESTE,POINT (611157.658756232 7800313.38981458)
CRECHES_CONVENIADAS.1983244,1983244,CRECHE CANTINHO ENCANTADOR,Creches Conveniadas,31373486,RUA,ROSA DE PEDRA,140,,Etelvina Carneiro,NORTE,POINT (611405.405148104 7808983.0651273)
CRECHES_CONVENIADAS.1981848,1981848,GRUPO DE APOIO A CRIANÇA E AO ADOLESCENTE DA CABANA E REGIÃO,Creches Conveniadas,31257508,RUA,JOAO PIRES,455,,Cabana do Pai Tomás,OESTE,POINT (604811.11276033 7794204.34329329)
CRECHES_CONVENIADAS.1982883,1982883,CRECHE ANJOS DE DEUS,Creches Conveniadas,31332101,RUA,CAMPOS ELISEOS,519,,Alto Barroca,OESTE,POINT (608004.347399 7795600.02262129)
CRECHES_CONVENIADAS.1981773,1981773,CRECHE CENTRO MATERNO INFANTIL ANA MARIA DE CASTRO VEADO,Creches Conveniadas,31258351,RUA,DOUTOR CAMILO ANTONIO NOGUEIRA,451,,Nossa Senhora da Conceição,CENTRO-SUL,POINT (613571.159660752 7795221.47625882)
CRECHES_CONVENIADAS.1981892,1981892,CRECHE COMUNITÁRIA PADRE FRANCISCO CARVALHO MOREIRA,Creches Conveniadas,31281531,RUA,TUCUMAN,564,,São Geraldo,LESTE,POINT (615373.932107491 7799526.18004884)
CRECHES_CONVENIADAS.1982186,1982186,CENTRO PEDAGÓGICO ANUNCIATA,Creches Conveniadas,31319414,RUA,VIRGILIO,210,,Glória,NOROESTE,POINT (603828.175136873 7799216.29312543)
CRECHES_CONVENIADAS.1981840,1981840,ORGANIZAÇÃO EDUCACIONAL JOÃO XXIII - AMPC,Creches Conveniadas,31000981,RUA,VISCONDE DE CAIRU,75,,Madre Gertrudes,OESTE,POINT (603985.143028891 7794022.51030487)
CRECHES_CONVENIADAS.1981893,1981893,CRECHE CRIANÇA FELIZ DA COMUNIDADE DOS AMIGOS DO BAIRRO CAETANO FURQUIM,Creches Conveniadas,31289604,RUA,UARIRA,317,,São Geraldo,LESTE,POINT (616107.325745019 7799207.84484505)
CRECHES_CONVENIADAS.1983383,1983383,CRECHE CASULO JARDIM DAS BORBOLETAS,Creches Conveniadas,31377996,RUA,CONSELHEIRO JOAQUIM CAETANO,1520,,Nova Granada,OESTE,POINT (607956.224245871 7794080.9037)
CRECHES_CONVENIADAS.1982066,1982066,CAD - CRECHE ABELHINHA DOURADA,Creches Conveniadas,31290033,RUA,RIO GRANDE,375,,Minaslândia,NORTE,POINT (611979.293520058 7804372.502144)
CRECHES_CONVENIADAS.1981776,1981776,CRECHE EDUCACIONAL NASCER DA ESPERANÇA,Creches Conveniadas,31281344,RUA,H,280,,Vila Barragem Santa Lúcia,CENTRO-SUL,POINT (610704.731020743 7793596.98691892)
CRECHES_CONVENIADAS.1982610,1982610,INSTITUTO BENEFICENTE FILADELFIA,Creches Conveniadas,31360708,RUA,CONSELHEIRO LAFAIETE,1580,,Sagrada Família,LESTE,POINT (612752.998743862 7799423.08103435)
CRECHES_CONVENIADAS.1982094,1982094,CRECHE LAR DOS MENINOS SÃO DOMINGOS OBRA SOCIAL - LMSDOS,Creches Conveniadas,31282391,RUA,DOM CABRAL,25,,Vila Ipiranga,NORDESTE,POINT (611655.221246895 7800651.40101338)
CRECHES_CONVENIADAS.1982725,1982725,INSTITUTO EDUCACIONAL RAIO DE SOL,Creches Conveniadas,31355763,RUA,CENTRAL,1176,,Jardim Leblon,VENDA NOVA,POINT (605954.531005475 7807147.5887332)
CRECHES_CONVENIADAS.1982184,1982184,ESCOLA INCLUSIVA RENASCER,Creches Conveniadas,31308501,RUA,BANGU,316,,Alto Caiçaras,NOROESTE,POINT (606987.520903808 7799180.20047198)
CRECHES_CONVENIADAS.1981843,1981843,CRECHE SANTA SOFIA,Creches Conveniadas,31308692,RUA,HELIOTERIO,85,,Santa Sofia,OESTE,POINT (608245.5811222 7793676.29077685)
CRECHES_CONVENIADAS.1982525,1982525,CRECHE DAS PERPÉTUAS,Creches Conveniadas,31281743,RUA,GUARUBA,25,,Alípio de Melo,PAMPULHA,POINT (604109.177018791 7799629.72897176)
CRECHES_CONVENIADAS.1982097,1982097,NÚCLEO ESPÍRITA INFANTIL VOVÓ SILVINHA - NEIVOS,Creches Conveniadas,31308889,RODOVIA,MG CINCO,501,,Goiânia,NORDESTE,POINT (614718.832761554 7803184.16547651)
CRECHES_CONVENIADAS.1981849,1981849,CENTRO DE EDUCAÇÃO INFANTIL JOÃO PAULO II,Creches Conveniadas,31281841,RUA,MAQUINE,86,,Salgado Filho,OESTE,POINT (606942.350168755 7794765.57905538)
CRECHES_CONVENIADAS.1982075,1982075,EDUCANDARIO E CRECHE MENINO JESUS,Creches Conveniadas,31282294,RUA,ITAPAGIPE,622,,Concórdia,NORDESTE,POINT (611520.58310123 7798933.98058933)
CRECHES_CONVENIADAS.1982183,1982183,ICA - INSTITUTO CRISTÃO ÁGAPE,Creches Conveniadas,31308731,RUA,GRUPIARA,66,,Bonfim,NOROESTE,POINT (609754.084123549 7797864.83821016)
CRECHES_CONVENIADAS.1982181,1982181,CRECHE COMUNITÁRIA CRIANÇA ESPERANÇA,Creches Conveniadas,31303721,RUA,GUARARAPES,195,,Novo Glória,NOROESTE,POINT (603582.630385427 7798802.41736864)
CRECHES_CONVENIADAS.1982189,1982189,CRECHE TIA IOLANDA,Creches Conveniadas,31340154,RUA,MARIO CAMPOS,350,,Inconfidência,NOROESTE,POINT (604817.643469012 7798564.46580299)
CRECHES_CONVENIADAS.1982084,1982084,ASSOCIAÇÃO COMUNITÁRIA DA VILA PRESIDENTE VARGAS,Creches Conveniadas,31282341,BECO,UM,45,,São Benedito,NORDESTE,POINT (615341.039434595 7802456.47359609)
CRECHES_CONVENIADAS.1982543,1982543,CRECHE ARCO-ÍRIS,Creches Conveniadas,31345245,RUA,VISCONDE DE ITABORAI,191,,Jardim Leblon,VENDA NOVA,POINT (606159.003206482 7807145.42917277)
CRECHES_CONVENIADAS.1983389,1983389,ESCOLA INFANTIL UNIPED,Creches Conveniadas,31376183,RUA,DAS CODORNAS,149,,Vila Clóris,NORTE,POINT (610029.217800031 7807251.80300006)
CRECHES_CONVENIADAS.1982067,1982067,CRECHE AGOSTINHO CÂNDIDO DE SOUZA,Creches Conveniadas,31281379,RUA,VOLTS,80,,Primeiro de Maio,NORTE,POINT (612105.254691036 7803398.20191002)
CRECHES_CONVENIADAS.1983742,1983742,CRECHE VOVÓ MALTINA,Creches Conveniadas,31384330,RUA,SETE,80,,Vista do Sol,NORDESTE,POINT (616288.255563474 7804971.57210438)
CRECHES_CONVENIADAS.1981769,1981769,CRECHE MENINO JESUS,Creches Conveniadas,31281476,RUA,PAULO AFONSO,630,,Santo Antônio,CENTRO-SUL,POINT (610286.262668566 7794524.15819589)
CRECHES_CONVENIADAS.1982095,1982095,OBRA EDUCACIONAL CATARINA COMENSOLI,Creches Conveniadas,31004049,RUA,LAGO,425,,São Marcos,NORDESTE,POINT (614151.922720361 7802436.44767231)
CRECHES_CONVENIADAS.1982982,1982982,INSTITUTO PEDAGOGICO SONHO DA VOVO,Creches Conveniadas,31372145,RUA,JOATUBA,94,,Guarani,NORTE,POINT (612862.181968184 7805526.05879092)
CRECHES_CONVENIADAS.1982210,1982210,CRECHE LAR DAS CRIANÇAS SÃO VICENTE DE PAULO,Creches Conveniadas,31281506,RUA,SOUZA MAGALHAES,853,,Barreiro,BARREIRO,POINT (602143.112117458 7790484.7903975)
CRECHES_CONVENIADAS.1981857,1981857,CRECHE LAR DA FRATERNIDADE,Creches Conveniadas,31332381,RUA,ESTRELA DA JORDANIA,171,,Vista Alegre,OESTE,POINT (604672.030104589 7793388.11943329)
CRECHES_CONVENIADAS.1982063,1982063,INSTITUTO PRESBITERIANO DE EDUCAÇÃO DE MINAS GERAIS,Creches Conveniadas,31257834,RUA,ITAJOBI,106,,Pompéia,LESTE,POINT (614370.981819928 7797888.33342778)
CRECHES_CONVENIADAS.1982156,1982156,CRECHE DOM BOSCO,Creches Conveniadas,31291048,RUA,OLINTO MAGALHAES,2140,,Dom Bosco,NOROESTE,POINT (604634.4290546 7797971.95640656)
CRECHES_CONVENIADAS.1982059,1982059,CRECHE PASSO A PASSO COM JESUS,Creches Conveniadas,31322008,RUA,ASTOLFO DUTRA,2385,,Alto Vera Cruz,LESTE,POINT (616004.343395607 7798446.22986957)
CRECHES_CONVENIADAS.1983422,1983422,ABAFE,Creches Conveniadas,31378020,RUA,SONIA BRAZ XAVIER,92,,Jardim Felicidade,NORTE,POINT (611963.310681367 7807553.986)
CRECHES_CONVENIADAS.1982185,1982185,CENTRO PEDAGÓGICO VINHA DE LUZ,Creches Conveniadas,31315044,RUA,REIS DE ABREU,110,,Aparecida Sétima Seção,NOROESTE,POINT (608423.114149892 7800438.49434991)
CRECHES_CONVENIADAS.1982208,1982208,CRECHE COMUNITÁRIA TIA FRANCISCA,Creches Conveniadas,31257524,RUA,PAULO DUARTE,320,,Santa Cecília,BARREIRO,POINT (601211.90067527 7788280.54906443)
CRECHES_CONVENIADAS.1983584,1983584,CENTRO INFANTIL CIMARA BABY,Creches Conveniadas,31383970,RUA,JOSE OVIDIO GUERRA,210,,Cardoso,BARREIRO,POINT (604021.741877138 7787985.71537484)
CRECHES_CONVENIADAS.1983602,1983602,CSACA DOM SILVERIO,Creches Conveniadas,31384283,BECO,DO SAMBA,55,,Boa Esperança,NORDESTE,POINT (614827.146758543 7804450.75157962)
CRECHES_CONVENIADAS.1981782,1981782,GRUPO DE AMIGOS DA CRIANÇA,Creches Conveniadas,31290289,BECO,APARECIDA,25,,Vila Barragem Santa Lúcia,CENTRO-SUL,POINT (610588.382157726 7793067.29473623)
CRECHES_CONVENIADAS.1982072,1982072,CRECHE SANTA MARIA MADALENA,Creches Conveniadas,31290149,RUA,JORGE FRANCISCO DOS SANTOS,11,,Vila Primeiro de Maio,NORTE,POINT (611855.018054186 7803328.61607401)
CRECHES_CONVENIADAS.1981798,1981798,CRECHE SÃO FRANCISCO DE ASSIS,Creches Conveniadas,31290262,RUA,NOSSA SENHORA DE FATIMA,1175,,Nossa Senhora de Fátima,CENTRO-SUL,POINT (614490.183745071 7794994.84238949)
CRECHES_CONVENIADAS.1983681,1983681,INSTITUTO DE EDUCAÇÃO INFANTIL AMBJA II,Creches Conveniadas,31366099,RUA,ARNALDO BUENO AZEVEDO,100,,Ouro Preto,PAMPULHA,POINT (606225.197481971 7801479.58116911)
CRECHES_CONVENIADAS.1982981,1982981,CRECHE SAGRADA FAMILIA,Creches Conveniadas,31372382,AVENIDA,COUNTRY CLUB DE BELO HORIZONTE,469,,Conjunto Taquaril,LESTE,POINT (618121.694802237 7796707.37380868)
CRECHES_CONVENIADAS.1983581,1983581,CASA DO BEBE MARIA BESSA,Creches Conveniadas,31384631,RUA,VERISSIMO GUIMARAES,223,,Lindéia,BARREIRO,POINT (598946.393482263 7789855.18623963)
CRECHES_CONVENIADAS.1981803,1981803,CRECHE NOSSA SENHORA DO ROSÁRIO DE POMPÉIA,Creches Conveniadas,31289850,RUA,LEOPOLDO GOMES,382,,Vila São Rafael,LESTE,POINT (614624.203452413 7797820.84716441)
CRECHES_CONVENIADAS.1982521,1982521,CRECHE EDUCANDÁRIO MEIMEI,Creches Conveniadas,31320773,RUA,JOAO EVANGELISTA,260,,Santa Terezinha,PAMPULHA,POINT (603700.826317566 7802671.94973654)
CRECHES_CONVENIADAS.1982533,1982533,INSTITUTO BATISTA ITATIAIA,Creches Conveniadas,31367087,RUA,JOAO EVANGELISTA,371,,Santa Terezinha,PAMPULHA,POINT (603780.679073728 7802772.49926998)
CRECHES_CONVENIADAS.1983386,1983386,CRECHE SÃO JOÃO PAULO II,Creches Conveniadas,31377970,RUA,MONTE REAL,60,,Granja de Freitas,LESTE,POINT (616482.633299151 7797764.0378017)
CRECHES_CONVENIADAS.1983242,1983242,CENTRO COMUNITARIO DE EDUCACAO LAGOINHA,Creches Conveniadas,31373427,RUA,SAO CRISTOVAO,48,,Lagoinha Leblon,VENDA NOVA,POINT (605119.383649334 7809928.59266791)
CRECHES_CONVENIADAS.1981801,1981801,CECIP - CENTRO EDUCATIVO COMUNITÁRIO ISRAEL PINHEIRO,Creches Conveniadas,31289868,RUA,GENERAL OSORIO,966,,Alto Vera Cruz,LESTE,POINT (616235.697049019 7798013.20800992)
CRECHES_CONVENIADAS.1982182,1982182,CRECHE COMUNITÁRIA DA VILA SUMARÉ,Creches Conveniadas,31281697,RUA,SUMARE,175,,Vila Sumaré,NOROESTE,POINT (608192.749997795 7800469.82797205)
CRECHES_CONVENIADAS.1983683,1983683,CRECHE COMUNITÁRIA VILA SUMARÉ UNIDADE II,Creches Conveniadas,31387061,RUA,SUMARE,19,,Aparecida Sétima Seção,NOROESTE,POINT (608326.82816936 7800365.48563002)
CRECHES_CONVENIADAS.1982188,1982188,CENTRO INFANTIL ELISA DUQUE DE CATÃO,Creches Conveniadas,31299740,RUA,CRUZ ALTA,540,,João Pinheiro,NOROESTE,POINT (604549.043336915 7795947.98837939)
CRECHES_CONVENIADAS.1982050,1982050,CRECHE RECANTO COMUNITÁRIO CRIANÇA FELIZ,Creches Conveniadas,31289558,RUA,DESEMBARGADOR BRAULIO,2288,,Taquaril,LESTE,POINT (616480.903720848 7797102.43339545)
CRECHES_CONVENIADAS.1981765,1981765,CENTRO DE EDUCAÇÃO INFANTIL MARIA FLORIPES,Creches Conveniadas,31348023,RUA,IVALDIR ALVES PEDROSA,313,,Lindéia,BARREIRO,POINT (599812.86125695 7790433.96074373)
CRECHES_CONVENIADAS.1981793,1981793,ASSOCIAÇÃO BENEFICENTE CANTINHO DO BEBÊ,Creches Conveniadas,31314757,RUA,SACRAMENTO,49,,Nossa Senhora da Conceição,CENTRO-SUL,POINT (613535.809726255 7795015.4881871)
CRECHES_CONVENIADAS.1983407,1983407,INSTITUTO ESPÍRITA EURÍPEDES - UNIDADE II,Creches Conveniadas,31378399,RUA,MOEDA,26,,Santa Inês,LESTE,POINT (613852.046098219 7800294.26370356)
CRECHES_CONVENIADAS.1981779,1981779,CRECHE SÃO JOSÉ,Creches Conveniadas,31290211,RUA,TENENTE RENATO CESAR,53,,Cidade Jardim,CENTRO-SUL,POINT (610110.362318045 7795110.07893343)
CRECHES_CONVENIADAS.1983361,1983361,CRECHE DA ACAO SOCIAL DA PAROQUIA BOM PASTOR,Creches Conveniadas,31282286,PRACA,CHICO PEREIRA,157,,Dom Cabral,NOROESTE,POINT (604802.720399974 7796723.23279998)
CRECHES_CONVENIADAS.1982104,1982104,CCEE - CENTRO CRISTÃO EVANGÉLICO EDUCACIONAL,Creches Conveniadas,31308919,RUA,ALIPIO DE MELO,774,,Jardim Montanhês,NOROESTE,POINT (606204.248154134 7798785.68077532)
CRECHES_CONVENIADAS.1983224,1983224,INSTITUTO PEDAGÓGICO SONHO DA VOVÓ II,Creches Conveniadas,31373036,RUA,CAMBUI,440,,Guarani,NORTE,POINT (612161.349768054 7805449.18777069)
CRECHES_CONVENIADAS.1981802,1981802,INSTITUTO EDUCACIONAL SÃO JOÃO BATISTA,Creches Conveniadas,31244104,RUA,BONINAS,847,,Esplanada,LESTE,POINT (614931.352906594 7798414.166396)
CRECHES_CONVENIADAS.1982157,1982157,CRECHE VOVÓ GUIOMAR,Creches Conveniadas,31281441,RUA,BONFIM,360,,Bonfim,NOROESTE,POINT (610347.817896236 7797938.47322197)
CRECHES_CONVENIADAS.1982519,1982519,CRECHE PATATI PATATÁ,Creches Conveniadas,31282014,RUA,CAJUI,100,,Suzana,PAMPULHA,POINT (611766.754536842 7803120.08851919)
CRECHES_CONVENIADAS.1983222,1983222,CASA FELIX,Creches Conveniadas,31375551,RUA,CANTORA MAYSA,30,,Lajedo,NORTE,POINT (614001.756778243 7806604.10767449)
CRECHES_CONVENIADAS.1982540,1982540,CRECHE SONHO DE CRIANÇA,Creches Conveniadas,31315109,RUA,ALCIDES LINS,112,,Venda Nova,VENDA NOVA,POINT (608804.880249107 7808545.33422616)
CRECHES_CONVENIADAS.1982509,1982509,CENTRO COMUNITÁRIO INFANTIL CAMINHANDO COM JESUS DO BAIRRO CAMARGOS,Creches Conveniadas,31281824,RUA,JOSE MOREIRA MOTA,577,,Camargos,OESTE,POINT (602336.806999971 7794495.23408331)
CRECHES_CONVENIADAS.1982977,1982977,INSTITUTO EDUCACIONAL CRISTÃO PEQUENOS BRILHANTES,Creches Conveniadas,31356280,RUA,EMILIO CARDOSO AIRES,210,,Tupi B,NORTE,POINT (613298.098526891 7805897.05327607)
CRECHES_CONVENIADAS.1982103,1982103,ASSISTÊNCIA SOCIAL KENNEDY,Creches Conveniadas,31308561,RUA,ALINE,907,,Pindorama,NOROESTE,POINT (602332.106868722 7798093.19172946)
CRECHES_CONVENIADAS.1981799,1981799,CENTRO DE EDUCAÇÃO INFANTIL ZÉLIA ALEIXO,Creches Conveniadas,31355976,AVENIDA,BERNARDO MONTEIRO,390,,Santa Efigênia,CENTRO-SUL,POINT (612284.57706694 7796843.92601388)
CRECHES_CONVENIADAS.1982520,1982520,CENTRO INFANTIL SÃO FRANCISCO DE ASSIS,Creches Conveniadas,31282499,AVENIDA,EXPEDICIONARIO BENVINDO BELEM DE LIMA,730,,São Luíz,PAMPULHA,POINT (606940.255724303 7802663.40147652)
CRECHES_CONVENIADAS.1983583,1983583,CRECHE REINO FELIZ,Creches Conveniadas,31383953,RUA,DONA ANDICA,130,,Bela Vitória,NORDESTE,POINT (616319.356606297 7804069.21101531)
CRECHES_CONVENIADAS.1982980,1982980,CRECHE LAR CRISTAO DA CRIANCA - UNIDADE II,Creches Conveniadas,31372820,RUA,PONTA GROSSA,863,,Milionários,BARREIRO,POINT (604734.995371633 7790295.99882548)
CRECHES_CONVENIADAS.1982195,1982195,CRECHE COMUNITÁRIA DO BAIRRO OLARIA CANTINHO DO AMOR,Creches Conveniadas,31282944,RUA,MARANTA,315,,Olaria,BARREIRO,POINT (601446.008440677 7789364.79836863)
CRECHES_CONVENIADAS.1983401,1983401,ESCUDINHO BABY 02,Creches Conveniadas,31378038,RUA,DOUTOR CRISTIANO REZENDE,2079,,Flávio Marques Lisboa,BARREIRO,POINT (605491.218925203 7789428.1163)
CRECHES_CONVENIADAS.1983601,1983601,CRECHE TILELÉO,Creches Conveniadas,31384321,RUA,JORNALISTA LENA SANTOS,561,,Fernão Dias,NORDESTE,POINT (613431.710092698 7802519.26047408)
CRECHES_CONVENIADAS.1981951,1981951,CRECHE GRAZIA BARRECA CASTAGNA,Creches Conveniadas,31289612,RUA,CORONEL OTAVIO DINIZ,14,,Vila São Rafael,LESTE,POINT (614385.964519014 7797665.89870372)
